instanciaId,politicaId,nombrePolitica,origenDatos,rutaEjecutadaCodificada,rutaEjecutadaLegible,carrilesVisitados,actividadesVisitadas,decisionesTomadas,cantidadObservaciones,cantidadNodos,cantidadDecisiones,cantidadForks,cantidadJoins,cantidadRetornos,cantidadReprocesos,cantidadDocumentos,cantidadFuncionariosInvolucrados,duracionPromedioHistorica,nodoMasLento,actividadMasLenta,carrilMasLento,cuelloBotellaLabel,anomaliaLabel,riesgoDemoraLabel,prioridadActual,prioridadRecomendadaLabel,rutaRecomendadaLabel,rutaRecomendadaLegible,motivoRecomendacion
SIM-LOCAL-92eed223,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a5b48afd,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ad155020,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bf027007,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-14800c5a,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-09059520,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4e74c16e,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8384e243,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5c303646,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a109e2ce,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-72b7acfd,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-950d5482,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0f9fc8d5,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-94d04e5c,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e040b8e9,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-94dca99b,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-250fe5ba,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-30ed892b,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3d694c38,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-dd805975,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ae028242,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7496a115,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ab97b150,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-6741504d,69f148e2f57ac3394e901732,Consultar factura,SIMULADO_LOCAL,inicio,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-585899bc,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0784b7d7,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-36b07ad8,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3db25555,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-89e2da92,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c54a125d,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-216976e1,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0b3e8e6f,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7b033a2e,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-69525d3c,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2ac43fea,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-fbfbc0b4,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-1705596a,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-73218839,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bfdb31c2,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-307c7cfa,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c8238e43,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-df6e8d24,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-91f9c3f3,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-b5297460,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9cb01955,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-882eeb78,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e93d06fb,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-52366ebf,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-658322e6,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4531d38e,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8cf48eb3,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2f95b484,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8ba0527e,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c8bcbd07,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-26cc90ce,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4f0fa012,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-cb8477c1,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-b40f1551,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8de0a1d9,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8c510fae,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-69bf234c,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-cb957510,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-1be3bcfb,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ac10d369,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7674f060,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-51407144,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-193c665d,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0fa0991f,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-11a869af,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-36e5bed8,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-d7d5e7a3,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2fa37536,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a93c8aeb,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4e2a7c4f,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-637cdff1,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-b62f3249,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5c9b9ad2,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-82dfce4c,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7bdb3fdd,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-eb07066b,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3ff6b6ea,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-57f7de67,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3b63a449,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
